store_nbr,family,date,sales
23,GROCERY II,2017-08-21,25.55872016130169
23,GROCERY II,2017-08-22,19.895412466695355
23,GROCERY II,2017-08-23,26.066621284279627
23,GROCERY II,2017-08-24,18.21954143147374
23,GROCERY II,2017-08-25,18.541966066090897
23,GROCERY II,2017-08-26,25.789934684135314
23,GROCERY II,2017-08-27,17.23334593004595
23,GROCERY II,2017-08-28,18.111963621511965
23,GROCERY II,2017-08-29,21.52147450082675
23,GROCERY II,2017-08-30,27.344089980494637
23,GROCERY II,2017-08-31,30.835010545071757
23,HARDWARE,2017-08-16,0.41009883384293616
23,HARDWARE,2017-08-17,0.0
23,HARDWARE,2017-08-18,0.6083561287230006
23,HARDWARE,2017-08-19,0.31435306768526955
23,HARDWARE,2017-08-20,0.28927016790267546
23,HARDWARE,2017-08-21,0.10539180285094112
23,HARDWARE,2017-08-22,0.5299691311850714
23,HARDWARE,2017-08-23,0.32192380810064036
23,HARDWARE,2017-08-24,0.08242022796372397
23,HARDWARE,2017-08-25,0.6997287796211624
23,HARDWARE,2017-08-26,0.3818962284885657
23,HARDWARE,2017-08-27,0.342891776311251
23,HARDWARE,2017-08-28,0.3989019973628832
23,HARDWARE,2017-08-29,0.22223114787489648
23,HARDWARE,2017-08-30,0.3526349124389346
23,HARDWARE,2017-08-31,0.08304076524643467
23,HOME AND KITCHEN I,2017-08-16,8.831409948036887
23,HOME AND KITCHEN I,2017-08-17,9.446896773015991
23,HOME AND KITCHEN I,2017-08-18,8.415516074703676
23,HOME AND KITCHEN I,2017-08-19,10.588070425011761
23,HOME AND KITCHEN I,2017-08-20,11.909702985557653
23,HOME AND KITCHEN I,2017-08-21,11.159319589127417
23,HOME AND KITCHEN I,2017-08-22,10.431751499713531
23,HOME AND KITCHEN I,2017-08-23,9.74299256038608
23,HOME AND KITCHEN I,2017-08-24,10.504318867988474
23,HOME AND KITCHEN I,2017-08-25,8.701964022319956
23,HOME AND KITCHEN I,2017-08-26,12.633625538109548
23,HOME AND KITCHEN I,2017-08-27,11.490009136733203
23,HOME AND KITCHEN I,2017-08-28,11.625438776674995
23,HOME AND KITCHEN I,2017-08-29,7.138826188509979
23,HOME AND KITCHEN I,2017-08-30,7.173472664691722
23,HOME AND KITCHEN I,2017-08-31,10.697125843161661
23,HOME AND KITCHEN II,2017-08-16,19.553693750617214
23,HOME AND KITCHEN II,2017-08-17,7.99204212185947
23,HOME AND KITCHEN II,2017-08-18,10.772943348722867
23,HOME AND KITCHEN II,2017-08-19,14.963900640535877
23,HOME AND KITCHEN II,2017-08-20,18.73083495411319
23,HOME AND KITCHEN II,2017-08-21,12.583076741999651
23,HOME AND KITCHEN II,2017-08-22,11.568315977780653
23,HOME AND KITCHEN II,2017-08-23,9.512470175207532
23,HOME AND KITCHEN II,2017-08-24,7.824556583316516
23,HOME AND KITCHEN II,2017-08-25,10.153093046582548
23,HOME AND KITCHEN II,2017-08-26,7.685581984567232
23,HOME AND KITCHEN II,2017-08-27,9.175576629375174
23,HOME AND KITCHEN II,2017-08-28,9.681304100726162
23,HOME AND KITCHEN II,2017-08-29,9.388242675783133
23,HOME AND KITCHEN II,2017-08-30,12.315660708573994
23,HOME AND KITCHEN II,2017-08-31,11.890441281425941
23,HOME APPLIANCES,2017-08-16,0.1581337078857529
23,HOME APPLIANCES,2017-08-17,0.41641560718761844
23,HOME APPLIANCES,2017-08-18,0.3606567532887983
23,HOME APPLIANCES,2017-08-19,0.2651513099463903
23,HOME APPLIANCES,2017-08-20,0.24940488965790122
23,HOME APPLIANCES,2017-08-21,0.3181571766639871
23,HOME APPLIANCES,2017-08-22,0.12451826567415081
23,HOME APPLIANCES,2017-08-23,0.09762345882877752
23,HOME APPLIANCES,2017-08-24,0.018885667915099782
23,HOME APPLIANCES,2017-08-25,0.19532304106108592
23,HOME APPLIANCES,2017-08-26,0.11928999887797176
23,HOME APPLIANCES,2017-08-27,0.22776929445339822
23,HOME APPLIANCES,2017-08-28,0.10513966391449844
23,HOME APPLIANCES,2017-08-29,0.1565990314642634
23,HOME APPLIANCES,2017-08-30,0.10151027066961871
23,HOME APPLIANCES,2017-08-31,0.31685858336375655
23,HOME CARE,2017-08-16,116.09934791172681
23,HOME CARE,2017-08-17,103.27541387710716
23,HOME CARE,2017-08-18,107.93875631843063
23,HOME CARE,2017-08-19,119.8692741590713
23,HOME CARE,2017-08-20,132.33445418225648
23,HOME CARE,2017-08-21,131.38600067383274
23,HOME CARE,2017-08-22,115.69402043757007
23,HOME CARE,2017-08-23,121.51869865788368
23,HOME CARE,2017-08-24,110.48174999447038
23,HOME CARE,2017-08-25,117.43546742514215
23,HOME CARE,2017-08-26,118.08789263645134
23,HOME CARE,2017-08-27,143.19642367329595
23,HOME CARE,2017-08-28,133.5845652762566
23,HOME CARE,2017-08-29,120.65257307787691
23,HOME CARE,2017-08-30,113.21167862752677
23,HOME CARE,2017-08-31,113.46917242822745
23,LADIESWEAR,2017-08-16,14.936224962467646
23,LADIESWEAR,2017-08-17,10.869424704329742
23,LADIESWEAR,2017-08-18,8.950383345629042
23,LADIESWEAR,2017-08-19,15.851005630573255
23,LADIESWEAR,2017-08-20,13.575569928260535
23,LADIESWEAR,2017-08-21,10.104148987814371
23,LADIESWEAR,2017-08-22,13.284833372576983
23,LADIESWEAR,2017-08-23,12.794986895348865
23,LADIESWEAR,2017-08-24,11.94621290726952
23,LADIESWEAR,2017-08-25,14.277215716405056
23,LADIESWEAR,2017-08-26,12.831704191441426
23,LADIESWEAR,2017-08-27,11.988578296340814
23,LADIESWEAR,2017-08-28,13.386789947202706
23,LADIESWEAR,2017-08-29,11.912731639834318
23,LADIESWEAR,2017-08-30,8.528629752694597
23,LADIESWEAR,2017-08-31,9.182369949960194
23,LAWN AND GARDEN,2017-08-16,0.5094648382575175
23,LAWN AND GARDEN,2017-08-17,0.680331129775041
23,LAWN AND GARDEN,2017-08-18,2.2812352105711775
23,LAWN AND GARDEN,2017-08-19,2.435685685417864
23,LAWN AND GARDEN,2017-08-20,1.6980948881599303
23,LAWN AND GARDEN,2017-08-21,0.519900452124914
23,LAWN AND GARDEN,2017-08-22,0.8469781973706054
23,LAWN AND GARDEN,2017-08-23,0.3797877674769995
23,LAWN AND GARDEN,2017-08-24,1.5694009298801235
23,LAWN AND GARDEN,2017-08-25,2.264718561964642
23,LAWN AND GARDEN,2017-08-26,3.1358621040354073
23,LAWN AND GARDEN,2017-08-27,2.4773238512067026
23,LAWN AND GARDEN,2017-08-28,0.7559744454107085
23,LAWN AND GARDEN,2017-08-29,1.341333465302668
23,LAWN AND GARDEN,2017-08-30,2.16593551615214
23,LAWN AND GARDEN,2017-08-31,1.4540895943696053
23,LINGERIE,2017-08-16,2.22526462834581
23,LINGERIE,2017-08-17,2.892431216005632
23,LINGERIE,2017-08-18,2.2883701825413105
23,LINGERIE,2017-08-19,2.830639936954656
23,LINGERIE,2017-08-20,4.727625719001204
23,LINGERIE,2017-08-21,2.1898092015793815
23,LINGERIE,2017-08-22,2.3937247269573874
23,LINGERIE,2017-08-23,2.2424355926062645
23,LINGERIE,2017-08-24,2.310424073208297
23,LINGERIE,2017-08-25,2.7120205798490438
23,LINGERIE,2017-08-26,1.6651902576380615
23,LINGERIE,2017-08-27,2.861681613341864
23,LINGERIE,2017-08-28,3.839557850717978
23,LINGERIE,2017-08-29,2.0901718104257334
23,LINGERIE,2017-08-30,5.4084809225146415
23,LINGERIE,2017-08-31,3.8752856962710007
23,"LIQUOR,WINE,BEER",2017-08-16,44.12938935859538
23,"LIQUOR,WINE,BEER",2017-08-17,43.77037196975035
23,"LIQUOR,WINE,BEER",2017-08-18,82.97285894351448
23,"LIQUOR,WINE,BEER",2017-08-19,122.18838030317599
23,"LIQUOR,WINE,BEER",2017-08-20,47.6026421907278
23,"LIQUOR,WINE,BEER",2017-08-21,28.235362830237683
23,"LIQUOR,WINE,BEER",2017-08-22,35.66181306944537
23,"LIQUOR,WINE,BEER",2017-08-23,38.73030854677944
23,"LIQUOR,WINE,BEER",2017-08-24,63.21289116978268
23,"LIQUOR,WINE,BEER",2017-08-25,72.34675765211269
23,"LIQUOR,WINE,BEER",2017-08-26,106.04450839898018
23,"LIQUOR,WINE,BEER",2017-08-27,45.463749805895965
23,"LIQUOR,WINE,BEER",2017-08-28,27.594182745085213
23,"LIQUOR,WINE,BEER",2017-08-29,38.488797578809034
23,"LIQUOR,WINE,BEER",2017-08-30,41.16572065787249
23,"LIQUOR,WINE,BEER",2017-08-31,56.229945803425466
23,MAGAZINES,2017-08-16,4.064558031401085
23,MAGAZINES,2017-08-17,3.953585741299695
23,MAGAZINES,2017-08-18,4.176817852966414
23,MAGAZINES,2017-08-19,5.832054519185659
23,MAGAZINES,2017-08-20,5.841837616555547
23,MAGAZINES,2017-08-21,4.198182555246844
23,MAGAZINES,2017-08-22,4.4506875487030015
23,MAGAZINES,2017-08-23,5.15793431346733
23,MAGAZINES,2017-08-24,6.2316626809302385
23,MAGAZINES,2017-08-25,5.425112698530999
23,MAGAZINES,2017-08-26,6.181461200580666
23,MAGAZINES,2017-08-27,5.983234296272383
23,MAGAZINES,2017-08-28,5.930500644177661
23,MAGAZINES,2017-08-29,5.077093550688389
23,MAGAZINES,2017-08-30,5.2188519334495584
23,MAGAZINES,2017-08-31,5.02505057009754
23,MEATS,2017-08-16,666.0444299518723
23,MEATS,2017-08-17,583.1119398193894
23,MEATS,2017-08-18,498.07106838807783
23,MEATS,2017-08-19,388.7336026393648
23,MEATS,2017-08-20,942.6364096020625
23,MEATS,2017-08-21,360.59305184804407
23,MEATS,2017-08-22,657.3965500059865
23,MEATS,2017-08-23,530.7681676228868
23,MEATS,2017-08-24,493.3121153232055
23,MEATS,2017-08-25,409.5793195280806
23,MEATS,2017-08-26,280.6102371624666
23,MEATS,2017-08-27,785.5385850335987
23,MEATS,2017-08-28,340.00200635037885
23,MEATS,2017-08-29,605.7871980789896
23,MEATS,2017-08-30,568.0458386024119
23,MEATS,2017-08-31,614.2230228270116
23,PERSONAL CARE,2017-08-16,149.28909553435986
23,PERSONAL CARE,2017-08-17,124.43819330971128
23,PERSONAL CARE,2017-08-18,124.57179922345087
23,PERSONAL CARE,2017-08-19,150.45766402017347
23,PERSONAL CARE,2017-08-20,169.1662642940056
23,PERSONAL CARE,2017-08-21,141.05508047311864
23,PERSONAL CARE,2017-08-22,138.2345431112808
23,PERSONAL CARE,2017-08-23,151.93407583159828
23,PERSONAL CARE,2017-08-24,143.48629553821775
23,PERSONAL CARE,2017-08-25,132.91341846815405
23,PERSONAL CARE,2017-08-26,156.83776892712694
23,PERSONAL CARE,2017-08-27,194.19960299914868
23,PERSONAL CARE,2017-08-28,144.31942474315136
23,PERSONAL CARE,2017-08-29,138.44791397282958
23,PERSONAL CARE,2017-08-30,150.5439208300107
23,PERSONAL CARE,2017-08-31,142.24241845620006
23,PET SUPPLIES,2017-08-16,2.921100215073375
23,PET SUPPLIES,2017-08-17,2.730133889490264
23,PET SUPPLIES,2017-08-18,2.924929858353171
23,PET SUPPLIES,2017-08-19,3.661435853711078
23,PET SUPPLIES,2017-08-20,4.322821026459167
23,PET SUPPLIES,2017-08-21,3.6702833020917716
23,PET SUPPLIES,2017-08-22,3.0489072250329485
23,PET SUPPLIES,2017-08-23,2.6083921186071732
23,PET SUPPLIES,2017-08-24,3.148618719216607
23,PET SUPPLIES,2017-08-25,3.0295119582164274
23,PET SUPPLIES,2017-08-26,2.54718627737887
23,PET SUPPLIES,2017-08-27,4.302861530415783
23,PET SUPPLIES,2017-08-28,4.063006024939963
23,PET SUPPLIES,2017-08-29,3.513080153625502
23,PET SUPPLIES,2017-08-30,4.073176146823378
23,PET SUPPLIES,2017-08-31,2.415403647386773
23,PLAYERS AND ELECTRONICS,2017-08-16,5.017509732229115
23,PLAYERS AND ELECTRONICS,2017-08-17,5.692289506916956
23,PLAYERS AND ELECTRONICS,2017-08-18,7.244175882086386
23,PLAYERS AND ELECTRONICS,2017-08-19,3.495020267749906
23,PLAYERS AND ELECTRONICS,2017-08-20,4.318606177811553
23,PLAYERS AND ELECTRONICS,2017-08-21,4.058066354082596
23,PLAYERS AND ELECTRONICS,2017-08-22,6.332123162756672
23,PLAYERS AND ELECTRONICS,2017-08-23,5.576020548274314
23,PLAYERS AND ELECTRONICS,2017-08-24,6.335522019687902
23,PLAYERS AND ELECTRONICS,2017-08-25,3.4873957869925265
23,PLAYERS AND ELECTRONICS,2017-08-26,5.121605027650982
23,PLAYERS AND ELECTRONICS,2017-08-27,4.0785510143663934
23,PLAYERS AND ELECTRONICS,2017-08-28,6.122791681298547
23,PLAYERS AND ELECTRONICS,2017-08-29,6.391092056847172
23,PLAYERS AND ELECTRONICS,2017-08-30,3.460053518621823
23,PLAYERS AND ELECTRONICS,2017-08-31,6.061822297691277
23,POULTRY,2017-08-16,325.0269491745354
23,POULTRY,2017-08-17,213.3338157608565
23,POULTRY,2017-08-18,375.53103257551993
23,POULTRY,2017-08-19,253.93483396353543
23,POULTRY,2017-08-20,274.1907677568918
23,POULTRY,2017-08-21,316.3318180347771
23,POULTRY,2017-08-22,363.2828152040583
23,POULTRY,2017-08-23,342.90701207558857
23,POULTRY,2017-08-24,224.17403760509438
23,POULTRY,2017-08-25,404.8165214222027
23,POULTRY,2017-08-26,271.33140045123633
23,POULTRY,2017-08-27,274.89456094382103
23,POULTRY,2017-08-28,290.3667797319058
23,POULTRY,2017-08-29,309.6008828106974
23,POULTRY,2017-08-30,303.25769920116517
23,POULTRY,2017-08-31,249.5059865249162
23,PREPARED FOODS,2017-08-16,28.027966561493052
23,PREPARED FOODS,2017-08-17,29.19682567308081
23,PREPARED FOODS,2017-08-18,32.74508575699111
23,PREPARED FOODS,2017-08-19,31.851246979840326
23,PREPARED FOODS,2017-08-20,30.504986953751835
23,PREPARED FOODS,2017-08-21,29.796554250116763
23,PREPARED FOODS,2017-08-22,29.97149104035799
23,PREPARED FOODS,2017-08-23,26.928494657673525
23,PREPARED FOODS,2017-08-24,29.895363742569234
23,PREPARED FOODS,2017-08-25,34.244639432982424
23,PREPARED FOODS,2017-08-26,33.82833186937525
23,PREPARED FOODS,2017-08-27,30.754981749601114
23,PREPARED FOODS,2017-08-28,26.89833041162599
23,PREPARED FOODS,2017-08-29,26.92012135209447
23,PREPARED FOODS,2017-08-30,31.4995227057534
23,PREPARED FOODS,2017-08-31,31.509073493379688
23,PRODUCE,2017-08-16,1513.2827414349226
23,PRODUCE,2017-08-17,1035.4749107558011
23,PRODUCE,2017-08-18,1188.814956095015
23,PRODUCE,2017-08-19,1110.4902131701087
23,PRODUCE,2017-08-20,1203.8205192170947
23,PRODUCE,2017-08-21,1138.5422024139182
23,PRODUCE,2017-08-22,1102.2812146975486
23,PRODUCE,2017-08-23,1533.4248033953083
23,PRODUCE,2017-08-24,967.857875010485
23,PRODUCE,2017-08-25,1189.499616364395
23,PRODUCE,2017-08-26,1073.9215939855285
23,PRODUCE,2017-08-27,1161.6284534353265
23,PRODUCE,2017-08-28,1037.1652786443167
23,PRODUCE,2017-08-29,1070.9565421563152
23,PRODUCE,2017-08-30,1526.857441454762
23,PRODUCE,2017-08-31,1010.5885558829882
23,SCHOOL AND OFFICE SUPPLIES,2017-08-16,0.0
23,SCHOOL AND OFFICE SUPPLIES,2017-08-17,0.06795090235415142
23,SCHOOL AND OFFICE SUPPLIES,2017-08-18,0.0049084195812001295
23,SCHOOL AND OFFICE SUPPLIES,2017-08-19,0.04673596619313102
23,SCHOOL AND OFFICE SUPPLIES,2017-08-20,0.019754568933313194
23,SCHOOL AND OFFICE SUPPLIES,2017-08-21,0.031018927479505458
23,SCHOOL AND OFFICE SUPPLIES,2017-08-22,0.0
23,SCHOOL AND OFFICE SUPPLIES,2017-08-23,0.0
23,SCHOOL AND OFFICE SUPPLIES,2017-08-24,0.004903261776401885
23,SCHOOL AND OFFICE SUPPLIES,2017-08-25,0.0
23,SCHOOL AND OFFICE SUPPLIES,2017-08-26,0.0
23,SCHOOL AND OFFICE SUPPLIES,2017-08-27,0.0009482507954483917
23,SCHOOL AND OFFICE SUPPLIES,2017-08-28,0.01488008431487859
23,SCHOOL AND OFFICE SUPPLIES,2017-08-29,0.0
23,SCHOOL AND OFFICE SUPPLIES,2017-08-30,0.018188002728389947
23,SCHOOL AND OFFICE SUPPLIES,2017-08-31,0.0
23,SEAFOOD,2017-08-16,7.983777203446611
23,SEAFOOD,2017-08-17,8.18162918136659
23,SEAFOOD,2017-08-18,9.377958243665471
23,SEAFOOD,2017-08-19,9.579824412071329
23,SEAFOOD,2017-08-20,8.933516089433441
23,SEAFOOD,2017-08-21,7.587947107983618
23,SEAFOOD,2017-08-22,7.861735253954263
23,SEAFOOD,2017-08-23,7.834123239039281
23,SEAFOOD,2017-08-24,10.011285035498906
23,SEAFOOD,2017-08-25,10.090272166358192
23,SEAFOOD,2017-08-26,8.574306505212354
23,SEAFOOD,2017-08-27,10.434891840575094
23,SEAFOOD,2017-08-28,9.141881309991726
23,SEAFOOD,2017-08-29,9.442267454278758
23,SEAFOOD,2017-08-30,10.231601775226773
23,SEAFOOD,2017-08-31,8.69038177214769
24,AUTOMOTIVE,2017-08-16,2.022841577719945
24,AUTOMOTIVE,2017-08-17,2.03344902591979
24,AUTOMOTIVE,2017-08-18,2.5960355313365815
24,AUTOMOTIVE,2017-08-19,3.333164848753791
24,AUTOMOTIVE,2017-08-20,2.564867984699948
24,AUTOMOTIVE,2017-08-21,1.8996458676649715
24,AUTOMOTIVE,2017-08-22,2.604585379907443
24,AUTOMOTIVE,2017-08-23,1.970981488113205
24,AUTOMOTIVE,2017-08-24,1.6959125775137678
24,AUTOMOTIVE,2017-08-25,3.245783945479812
24,AUTOMOTIVE,2017-08-26,2.5218113435606893
24,AUTOMOTIVE,2017-08-27,2.8543429951601347
24,AUTOMOTIVE,2017-08-28,2.101883836829612
24,AUTOMOTIVE,2017-08-29,3.3000258382813827
24,AUTOMOTIVE,2017-08-30,2.367301217938265
24,AUTOMOTIVE,2017-08-31,2.2464176201933803
24,BABY CARE,2017-08-16,0.0
24,BABY CARE,2017-08-17,0.12248586466085333
24,BABY CARE,2017-08-18,0.041588645147850614
24,BABY CARE,2017-08-19,0.043116530349860155
24,BABY CARE,2017-08-20,0.03915305232161622
24,BABY CARE,2017-08-21,0.22279483986427193
24,BABY CARE,2017-08-22,0.0803183568813559
24,BABY CARE,2017-08-23,0.2928437331897602
24,BABY CARE,2017-08-24,0.11814798857955304
24,BABY CARE,2017-08-25,0.2270796468568434
24,BABY CARE,2017-08-26,0.0
24,BABY CARE,2017-08-27,0.06642937690877534
24,BABY CARE,2017-08-28,0.16367966938859146
24,BABY CARE,2017-08-29,0.07930559599894467
24,BABY CARE,2017-08-30,0.0
24,BABY CARE,2017-08-31,0.07454504313143583
24,BEAUTY,2017-08-16,3.6688838492392595
24,BEAUTY,2017-08-17,2.628075946019266
24,BEAUTY,2017-08-18,1.8839812274236176
24,BEAUTY,2017-08-19,2.464768894240741
24,BEAUTY,2017-08-20,1.2280683938110672
24,BEAUTY,2017-08-21,3.955118832995301
24,BEAUTY,2017-08-22,3.2500899028625945
24,BEAUTY,2017-08-23,1.126911803566732
24,BEAUTY,2017-08-24,2.05790133300154
24,BEAUTY,2017-08-25,2.885720034621641
24,BEAUTY,2017-08-26,2.937058734853909
24,BEAUTY,2017-08-27,3.608168740746473
24,BEAUTY,2017-08-28,3.0681171246403727
24,BEAUTY,2017-08-29,1.9621211175899669
24,BEAUTY,2017-08-30,2.432342282576303
24,BEAUTY,2017-08-31,3.1876684594989664
24,BEVERAGES,2017-08-16,3458.1503285752588
24,BEVERAGES,2017-08-17,2885.41931610117
24,BEVERAGES,2017-08-18,3468.366431952144
24,BEVERAGES,2017-08-19,4008.2396260346222
24,BEVERAGES,2017-08-20,3481.4781721906998
24,BEVERAGES,2017-08-21,3282.905514832863
24,BEVERAGES,2017-08-22,3150.2218040926123
24,BEVERAGES,2017-08-23,3518.9490730695834
24,BEVERAGES,2017-08-24,3005.8103775989794
24,BEVERAGES,2017-08-25,3474.053511445977
24,BEVERAGES,2017-08-26,4152.489361531305
24,BEVERAGES,2017-08-27,3574.9823448520983
24,BEVERAGES,2017-08-28,3254.611965039839
24,BEVERAGES,2017-08-29,3192.419249279772
24,BEVERAGES,2017-08-30,3661.2547805092618
24,BEVERAGES,2017-08-31,3148.613259708344
24,BOOKS,2017-08-16,0.09916681642331222
24,BOOKS,2017-08-17,0.00036899279042427096
24,BOOKS,2017-08-18,0.0
24,BOOKS,2017-08-19,0.06683433146410538
24,BOOKS,2017-08-20,0.04259022655074659
24,BOOKS,2017-08-21,0.0
24,BOOKS,2017-08-22,0.014946536782159828
24,BOOKS,2017-08-23,0.0
24,BOOKS,2017-08-24,0.021996612191465162
24,BOOKS,2017-08-25,0.0
24,BOOKS,2017-08-26,0.020443742622957863
24,BOOKS,2017-08-27,0.0
24,BOOKS,2017-08-28,0.0
24,BOOKS,2017-08-29,0.0
24,BOOKS,2017-08-30,0.06621854891648593
24,BOOKS,2017-08-31,0.017544893486739318
24,BREAD/BAKERY,2017-08-16,717.8034516624264
24,BREAD/BAKERY,2017-08-17,661.7320358541681
24,BREAD/BAKERY,2017-08-18,758.3627720302948
24,BREAD/BAKERY,2017-08-19,747.4420216326236
24,BREAD/BAKERY,2017-08-20,824.2722815723788
24,BREAD/BAKERY,2017-08-21,776.6174036782879
24,BREAD/BAKERY,2017-08-22,774.4324222175928
24,BREAD/BAKERY,2017-08-23,787.8875005827529
24,BREAD/BAKERY,2017-08-24,653.3633567650212
24,BREAD/BAKERY,2017-08-25,792.0659610093311
24,BREAD/BAKERY,2017-08-26,888.1170634002001
24,BREAD/BAKERY,2017-08-27,783.5499350013017
24,BREAD/BAKERY,2017-08-28,749.575159021594
24,BREAD/BAKERY,2017-08-29,735.17040030954
24,BREAD/BAKERY,2017-08-30,810.720258141545
24,BREAD/BAKERY,2017-08-31,695.5066591820162
24,CELEBRATION,2017-08-16,14.980144904244066
24,CELEBRATION,2017-08-17,18.149421731547267
24,CELEBRATION,2017-08-18,18.05500390702928
24,CELEBRATION,2017-08-19,17.923388524238604
24,CELEBRATION,2017-08-20,10.401983694934614
24,CELEBRATION,2017-08-21,16.64914263423907
24,CELEBRATION,2017-08-22,14.080644441580302
24,CELEBRATION,2017-08-23,19.10744034118609
24,CELEBRATION,2017-08-24,17.253219904123814
24,CELEBRATION,2017-08-25,20.446337183362854
24,CELEBRATION,2017-08-26,15.027395011940836
24,CELEBRATION,2017-08-27,10.778828093414907
24,CELEBRATION,2017-08-28,17.302823498865756
24,CELEBRATION,2017-08-29,17.089124853284876
24,CELEBRATION,2017-08-30,26.658569706996218
24,CELEBRATION,2017-08-31,24.935176599378604
24,CLEANING,2017-08-16,1210.4140528365563
24,CLEANING,2017-08-17,994.3115109814518
24,CLEANING,2017-08-18,1101.0528954356746
24,CLEANING,2017-08-19,1269.1014129277007
24,CLEANING,2017-08-20,1006.0953878440823
24,CLEANING,2017-08-21,1081.8456610734531
24,CLEANING,2017-08-22,1007.8631428767969
24,CLEANING,2017-08-23,1108.1791060946468
24,CLEANING,2017-08-24,910.8140721082473
24,CLEANING,2017-08-25,1072.5183325450453
24,CLEANING,2017-08-26,1212.3675286314372
24,CLEANING,2017-08-27,921.5190701417239
24,CLEANING,2017-08-28,974.0193378229476
24,CLEANING,2017-08-29,1055.0271206426937
24,CLEANING,2017-08-30,1107.8297189981429
24,CLEANING,2017-08-31,1005.9234038351068
24,DAIRY,2017-08-16,1383.0872358854435
24,DAIRY,2017-08-17,572.0211840752396
24,DAIRY,2017-08-18,1226.9668069218953
24,DAIRY,2017-08-19,1435.3536649426278
24,DAIRY,2017-08-20,1284.4833018514146
24,DAIRY,2017-08-21,1178.0823239887843
24,DAIRY,2017-08-22,1106.3244555672366
24,DAIRY,2017-08-23,1225.73796448438
24,DAIRY,2017-08-24,1053.0384433995127
24,DAIRY,2017-08-25,1169.4789971901714
24,DAIRY,2017-08-26,1301.1288766940916
24,DAIRY,2017-08-27,1304.4526141839142
24,DAIRY,2017-08-28,1235.4577619401355
24,DAIRY,2017-08-29,1167.2640098292884
24,DAIRY,2017-08-30,1351.3326156877024
24,DAIRY,2017-08-31,1119.7116864488414
24,DELI,2017-08-16,267.9768807902258
24,DELI,2017-08-17,238.83401296495668
24,DELI,2017-08-18,300.4731915358995
24,DELI,2017-08-19,314.5263412699299
24,DELI,2017-08-20,272.90426580452925
24,DELI,2017-08-21,271.729036304644
24,DELI,2017-08-22,251.19280933108428
24,DELI,2017-08-23,249.0225091671781
24,DELI,2017-08-24,219.95998526429173
24,DELI,2017-08-25,326.74631620808157
24,DELI,2017-08-26,313.33347160573817
24,DELI,2017-08-27,235.49454553380488
24,DELI,2017-08-28,252.60250947645414
24,DELI,2017-08-29,218.91063524597996
24,DELI,2017-08-30,259.9166952015072
24,DELI,2017-08-31,255.49971894742532
24,EGGS,2017-08-16,245.5842329053707
24,EGGS,2017-08-17,175.546092345294
24,EGGS,2017-08-18,238.97984752087473
24,EGGS,2017-08-19,241.27115815712466
24,EGGS,2017-08-20,230.77602303911328
24,EGGS,2017-08-21,230.09198429077657
24,EGGS,2017-08-22,209.74345672192288
24,EGGS,2017-08-23,233.2982488130622
24,EGGS,2017-08-24,179.9744146024351
24,EGGS,2017-08-25,243.15207888102012
24,EGGS,2017-08-26,236.47735588475462
24,EGGS,2017-08-27,228.58117281489922
24,EGGS,2017-08-28,230.31509163780154
24,EGGS,2017-08-29,221.22152342279676
24,EGGS,2017-08-30,242.04135543829025
24,EGGS,2017-08-31,184.00862835071243
24,FROZEN FOODS,2017-08-16,172.79351261697866
24,FROZEN FOODS,2017-08-17,132.20049502595475
24,FROZEN FOODS,2017-08-18,196.5506291828023
24,FROZEN FOODS,2017-08-19,200.12919520799827
24,FROZEN FOODS,2017-08-20,115.09993980264561
24,FROZEN FOODS,2017-08-21,131.76188969649186
24,FROZEN FOODS,2017-08-22,141.0009707593083
24,FROZEN FOODS,2017-08-23,178.95584328310596
24,FROZEN FOODS,2017-08-24,149.55262863693036
24,FROZEN FOODS,2017-08-25,212.3503454879324
24,FROZEN FOODS,2017-08-26,207.41590066697916
24,FROZEN FOODS,2017-08-27,122.85890934033361
24,FROZEN FOODS,2017-08-28,128.69439989140736
24,FROZEN FOODS,2017-08-29,153.32955663489219
24,FROZEN FOODS,2017-08-30,173.69658124617865
24,FROZEN FOODS,2017-08-31,145.5763215420124
24,GROCERY I,2017-08-16,4442.917505040506
24,GROCERY I,2017-08-17,1647.1533891098911
24,GROCERY I,2017-08-18,4174.257418029617
24,GROCERY I,2017-08-19,4115.629127842453
24,GROCERY I,2017-08-20,3526.9082228456214
24,GROCERY I,2017-08-21,3749.8776391132164
24,GROCERY I,2017-08-22,3848.4627424251803
24,GROCERY I,2017-08-23,4030.1706536888664
24,GROCERY I,2017-08-24,3295.382121346937
24,GROCERY I,2017-08-25,3608.8505763444546
24,GROCERY I,2017-08-26,4030.846672332074
24,GROCERY I,2017-08-27,3371.634451422399
24,GROCERY I,2017-08-28,3389.65077813029
24,GROCERY I,2017-08-29,3522.599138926418
24,GROCERY I,2017-08-30,3901.302633836428
24,GROCERY I,2017-08-31,3643.645005917111
24,GROCERY II,2017-08-16,32.90466036806532
24,GROCERY II,2017-08-17,28.95346433335444
24,GROCERY II,2017-08-18,35.911129707314934
24,GROCERY II,2017-08-19,35.49734226559305
24,GROCERY II,2017-08-20,37.186391800268005
24,GROCERY II,2017-08-21,28.17197184373405
24,GROCERY II,2017-08-22,21.18902366690202
24,GROCERY II,2017-08-23,30.113834796368216
24,GROCERY II,2017-08-24,32.39918630410307
24,GROCERY II,2017-08-25,31.75200241974273
